year,province_code,province_name_ko,province_name_en,sex,age_group,population,population_type,reference_date
2025,29,광주광역시,Gwangju,male,35-39,40644,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,40-44,51249,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,45-49,55071,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,50-54,60866,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,55-59,58514,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,60-64,50013,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,65-69,42941,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,70-74,27877,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,75-79,21069,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,80-84,13378,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,85+,8252,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,0-4,16979,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,5-9,25287,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,10-14,34165,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,15-19,35629,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,20-24,36957,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,25-29,44526,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,30-34,44940,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,35-39,38338,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,40-44,50489,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,45-49,56162,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,50-54,61573,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,55-59,59738,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,60-64,52689,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,65-69,48371,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,70-74,33612,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,75-79,27567,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,80-84,19750,registered,2025-12-31
2025,29,광주광역시,Gwangju,female,85+,18442,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,0-4,19719,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,5-9,24937,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,10-14,34039,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,15-19,35762,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,20-24,42614,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,25-29,55207,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,30-34,56802,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,35-39,47075,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,40-44,51058,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,45-49,53755,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,50-54,60798,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,55-59,60080,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,60-64,53383,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,65-69,47848,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,70-74,31699,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,75-79,21277,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,80-84,13296,registered,2025-12-31
2025,30,대전광역시,Daejeon,male,85+,8587,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,0-4,18396,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,5-9,23724,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,10-14,32114,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,15-19,33832,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,20-24,40359,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,25-29,49522,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,30-34,49587,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,35-39,41527,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,40-44,49740,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,45-49,54563,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,50-54,60900,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,55-59,60409,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,60-64,55421,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,65-69,52025,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,70-74,36302,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,75-79,25905,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,80-84,19477,registered,2025-12-31
2025,30,대전광역시,Daejeon,female,85+,18990,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,0-4,13905,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,5-9,20646,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,10-14,28639,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,15-19,28232,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,20-24,26666,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,25-29,37528,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,30-34,40116,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,35-39,35614,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,40-44,42195,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,45-49,45655,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,50-54,47576,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,55-59,51698,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,60-64,49761,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,65-69,41013,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,70-74,25847,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,75-79,15582,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,80-84,8013,registered,2025-12-31
2025,31,울산광역시,Ulsan,male,85+,4240,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,0-4,13341,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,5-9,19578,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,10-14,26987,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,15-19,25836,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,20-24,19900,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,25-29,26680,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,30-34,31285,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,35-39,29882,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,40-44,39206,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,45-49,42035,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,50-54,47332,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,55-59,51640,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,60-64,47115,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,65-69,41524,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,70-74,27430,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,75-79,17042,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,80-84,11603,registered,2025-12-31
2025,31,울산광역시,Ulsan,female,85+,10606,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,0-4,7885,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,5-9,11768,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,10-14,14723,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,15-19,12692,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,20-24,9099,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,25-29,9526,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,30-34,13500,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,35-39,15109,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,40-44,18592,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,45-49,18877,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,50-54,17454,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,55-59,13292,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,60-64,10672,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,65-69,8978,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,70-74,5778,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,75-79,3629,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,80-84,2081,registered,2025-12-31
2025,36,세종특별자치시,Sejong,male,85+,1452,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,0-4,7782,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,5-9,11245,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,10-14,14059,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,15-19,12669,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,20-24,8147,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,25-29,9691,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,30-34,13787,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,35-39,15412,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,40-44,19717,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,45-49,19257,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,50-54,16018,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,55-59,12363,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,60-64,10514,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,65-69,9348,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,70-74,6123,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,75-79,4105,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,80-84,3069,registered,2025-12-31
2025,36,세종특별자치시,Sejong,female,85+,3552,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,0-4,197058,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,5-9,258639,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,10-14,338834,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,15-19,338850,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,20-24,344363,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,25-29,470307,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,30-34,534519,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,35-39,475008,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,40-44,551469,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,45-49,563356,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,50-54,604787,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,55-59,580254,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,60-64,531263,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,65-69,450372,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,70-74,278472,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,75-79,182188,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,80-84,116400,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,male,85+,78851,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,0-4,187353,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,5-9,246915,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,10-14,324880,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,15-19,323937,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,20-24,319563,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,25-29,423371,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,30-34,474214,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,35-39,441706,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,40-44,524083,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,45-49,544559,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,50-54,591593,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,55-59,579335,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,60-64,525725,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,65-69,460387,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,70-74,306074,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,75-79,221476,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,80-84,169490,registered,2025-12-31
2025,41,경기도,Gyeonggi-do,female,85+,170484,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,0-4,20591,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,5-9,27408,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,10-14,35997,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,15-19,37778,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,20-24,40095,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,25-29,52182,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,30-34,58235,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,35-39,48744,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,40-44,56227,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,45-49,59472,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,50-54,67332,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,55-59,71977,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,60-64,71263,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,65-69,65719,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,70-74,43079,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,75-79,26809,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,80-84,18032,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,male,85+,12725,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,0-4,19510,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,5-9,25747,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,10-14,34538,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,15-19,34929,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,20-24,33558,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,25-29,41082,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,30-34,44830,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,35-39,41427,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,40-44,51338,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,45-49,54775,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,50-54,63090,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,55-59,68768,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,60-64,67609,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,65-69,65164,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,70-74,45842,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,75-79,31476,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,80-84,28294,registered,2025-12-31
2025,43,충청북도,Chungcheongbuk-do,female,85+,30860,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,0-4,26754,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,5-9,38085,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,10-14,51796,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,15-19,52840,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,20-24,52099,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,25-29,65160,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,30-34,71704,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,35-39,67107,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,40-44,81536,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,45-49,85765,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,50-54,93709,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,55-59,93336,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,60-64,91764,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,65-69,82749,registered,2025-12-31
2025,44,충청남도,Chungcheongnam-do,male,70-74,56435,registered,2025-12-31
