Country,year,province_name_en,sex,age_group,population,age_start,age_group_order,broad_age_group
Thailand,2000,Phichit,male,70-74,4862,70,14,older_adult_65_plus
Thailand,2000,Phichit,male,75-79,2624,75,15,older_adult_65_plus
Thailand,2000,Phichit,male,80-84,1347,80,16,older_adult_65_plus
Thailand,2000,Phichit,male,85+,1009,85,17,older_adult_65_plus
Thailand,2000,Phichit,female,0-4,19102,0,0,child_0_14
Thailand,2000,Phichit,female,5-9,20139,5,1,child_0_14
Thailand,2000,Phichit,female,10-14,19020,10,2,child_0_14
Thailand,2000,Phichit,female,15-19,21858,15,3,working_age_15_64
Thailand,2000,Phichit,female,20-24,24729,20,4,working_age_15_64
Thailand,2000,Phichit,female,25-29,25408,25,5,working_age_15_64
Thailand,2000,Phichit,female,30-34,26298,30,6,working_age_15_64
Thailand,2000,Phichit,female,35-39,26351,35,7,working_age_15_64
Thailand,2000,Phichit,female,40-44,22843,40,8,working_age_15_64
Thailand,2000,Phichit,female,45-49,18880,45,9,working_age_15_64
Thailand,2000,Phichit,female,50-54,14278,50,10,working_age_15_64
Thailand,2000,Phichit,female,55-59,10767,55,11,working_age_15_64
Thailand,2000,Phichit,female,60-64,10462,60,12,working_age_15_64
Thailand,2000,Phichit,female,65-69,8495,65,13,older_adult_65_plus
Thailand,2000,Phichit,female,70-74,6514,70,14,older_adult_65_plus
Thailand,2000,Phichit,female,75-79,3823,75,15,older_adult_65_plus
Thailand,2000,Phichit,female,80-84,2223,80,16,older_adult_65_plus
Thailand,2000,Phichit,female,85+,1894,85,17,older_adult_65_plus
Thailand,2000,Phetchabun,male,0-4,36295,0,0,child_0_14
Thailand,2000,Phetchabun,male,5-9,38632,5,1,child_0_14
Thailand,2000,Phetchabun,male,10-14,36691,10,2,child_0_14
Thailand,2000,Phetchabun,male,15-19,43153,15,3,working_age_15_64
Thailand,2000,Phetchabun,male,20-24,47693,20,4,working_age_15_64
Thailand,2000,Phetchabun,male,25-29,48713,25,5,working_age_15_64
Thailand,2000,Phetchabun,male,30-34,46870,30,6,working_age_15_64
Thailand,2000,Phetchabun,male,35-39,43295,35,7,working_age_15_64
Thailand,2000,Phetchabun,male,40-44,37672,40,8,working_age_15_64
Thailand,2000,Phetchabun,male,45-49,29162,45,9,working_age_15_64
Thailand,2000,Phetchabun,male,50-54,21742,50,10,working_age_15_64
Thailand,2000,Phetchabun,male,55-59,16080,55,11,working_age_15_64
Thailand,2000,Phetchabun,male,60-64,14270,60,12,working_age_15_64
Thailand,2000,Phetchabun,male,65-69,10516,65,13,older_adult_65_plus
Thailand,2000,Phetchabun,male,70-74,7780,70,14,older_adult_65_plus
Thailand,2000,Phetchabun,male,75-79,4372,75,15,older_adult_65_plus
Thailand,2000,Phetchabun,male,80-84,2468,80,16,older_adult_65_plus
Thailand,2000,Phetchabun,male,85+,2452,85,17,older_adult_65_plus
Thailand,2000,Phetchabun,female,0-4,34462,0,0,child_0_14
Thailand,2000,Phetchabun,female,5-9,36362,5,1,child_0_14
Thailand,2000,Phetchabun,female,10-14,34978,10,2,child_0_14
Thailand,2000,Phetchabun,female,15-19,41424,15,3,working_age_15_64
Thailand,2000,Phetchabun,female,20-24,45880,20,4,working_age_15_64
Thailand,2000,Phetchabun,female,25-29,47080,25,5,working_age_15_64
Thailand,2000,Phetchabun,female,30-34,46374,30,6,working_age_15_64
Thailand,2000,Phetchabun,female,35-39,43614,35,7,working_age_15_64
Thailand,2000,Phetchabun,female,40-44,38134,40,8,working_age_15_64
Thailand,2000,Phetchabun,female,45-49,29963,45,9,working_age_15_64
Thailand,2000,Phetchabun,female,50-54,22533,50,10,working_age_15_64
Thailand,2000,Phetchabun,female,55-59,16683,55,11,working_age_15_64
Thailand,2000,Phetchabun,female,60-64,15444,60,12,working_age_15_64
Thailand,2000,Phetchabun,female,65-69,12355,65,13,older_adult_65_plus
Thailand,2000,Phetchabun,female,70-74,9038,70,14,older_adult_65_plus
Thailand,2000,Phetchabun,female,75-79,5319,75,15,older_adult_65_plus
Thailand,2000,Phetchabun,female,80-84,3248,80,16,older_adult_65_plus
Thailand,2000,Phetchabun,female,85+,3163,85,17,older_adult_65_plus
Thailand,2000,Ratchaburi,male,0-4,28497,0,0,child_0_14
Thailand,2000,Ratchaburi,male,5-9,30977,5,1,child_0_14
Thailand,2000,Ratchaburi,male,10-14,29347,10,2,child_0_14
Thailand,2000,Ratchaburi,male,15-19,32585,15,3,working_age_15_64
Thailand,2000,Ratchaburi,male,20-24,36730,20,4,working_age_15_64
Thailand,2000,Ratchaburi,male,25-29,35791,25,5,working_age_15_64
Thailand,2000,Ratchaburi,male,30-34,34680,30,6,working_age_15_64
Thailand,2000,Ratchaburi,male,35-39,33270,35,7,working_age_15_64
Thailand,2000,Ratchaburi,male,40-44,28558,40,8,working_age_15_64
Thailand,2000,Ratchaburi,male,45-49,22124,45,9,working_age_15_64
Thailand,2000,Ratchaburi,male,50-54,16029,50,10,working_age_15_64
Thailand,2000,Ratchaburi,male,55-59,11881,55,11,working_age_15_64
Thailand,2000,Ratchaburi,male,60-64,11347,60,12,working_age_15_64
Thailand,2000,Ratchaburi,male,65-69,8796,65,13,older_adult_65_plus
Thailand,2000,Ratchaburi,male,70-74,6124,70,14,older_adult_65_plus
Thailand,2000,Ratchaburi,male,75-79,3758,75,15,older_adult_65_plus
Thailand,2000,Ratchaburi,male,80-84,2040,80,16,older_adult_65_plus
Thailand,2000,Ratchaburi,male,85+,1849,85,17,older_adult_65_plus
Thailand,2000,Ratchaburi,female,0-4,27126,0,0,child_0_14
Thailand,2000,Ratchaburi,female,5-9,29199,5,1,child_0_14
Thailand,2000,Ratchaburi,female,10-14,27491,10,2,child_0_14
Thailand,2000,Ratchaburi,female,15-19,31127,15,3,working_age_15_64
Thailand,2000,Ratchaburi,female,20-24,34094,20,4,working_age_15_64
Thailand,2000,Ratchaburi,female,25-29,35632,25,5,working_age_15_64
Thailand,2000,Ratchaburi,female,30-34,35976,30,6,working_age_15_64
Thailand,2000,Ratchaburi,female,35-39,35976,35,7,working_age_15_64
Thailand,2000,Ratchaburi,female,40-44,31339,40,8,working_age_15_64
Thailand,2000,Ratchaburi,female,45-49,24162,45,9,working_age_15_64
Thailand,2000,Ratchaburi,female,50-54,17913,50,10,working_age_15_64
Thailand,2000,Ratchaburi,female,55-59,13539,55,11,working_age_15_64
Thailand,2000,Ratchaburi,female,60-64,12696,60,12,working_age_15_64
Thailand,2000,Ratchaburi,female,65-69,10334,65,13,older_adult_65_plus
Thailand,2000,Ratchaburi,female,70-74,8078,70,14,older_adult_65_plus
Thailand,2000,Ratchaburi,female,75-79,5175,75,15,older_adult_65_plus
Thailand,2000,Ratchaburi,female,80-84,3382,80,16,older_adult_65_plus
Thailand,2000,Ratchaburi,female,85+,3187,85,17,older_adult_65_plus
Thailand,2000,Kanchanaburi,male,0-4,27866,0,0,child_0_14
Thailand,2000,Kanchanaburi,male,5-9,29870,5,1,child_0_14
Thailand,2000,Kanchanaburi,male,10-14,29895,10,2,child_0_14
Thailand,2000,Kanchanaburi,male,15-19,32168,15,3,working_age_15_64
Thailand,2000,Kanchanaburi,male,20-24,37850,20,4,working_age_15_64
Thailand,2000,Kanchanaburi,male,25-29,35123,25,5,working_age_15_64
Thailand,2000,Kanchanaburi,male,30-34,33069,30,6,working_age_15_64
Thailand,2000,Kanchanaburi,male,35-39,30222,35,7,working_age_15_64
Thailand,2000,Kanchanaburi,male,40-44,26200,40,8,working_age_15_64
Thailand,2000,Kanchanaburi,male,45-49,19331,45,9,working_age_15_64
Thailand,2000,Kanchanaburi,male,50-54,14303,50,10,working_age_15_64
Thailand,2000,Kanchanaburi,male,55-59,10591,55,11,working_age_15_64
Thailand,2000,Kanchanaburi,male,60-64,9377,60,12,working_age_15_64
Thailand,2000,Kanchanaburi,male,65-69,7117,65,13,older_adult_65_plus
Thailand,2000,Kanchanaburi,male,70-74,4717,70,14,older_adult_65_plus
Thailand,2000,Kanchanaburi,male,75-79,2523,75,15,older_adult_65_plus
Thailand,2000,Kanchanaburi,male,80-84,1348,80,16,older_adult_65_plus
Thailand,2000,Kanchanaburi,male,85+,1506,85,17,older_adult_65_plus
Thailand,2000,Kanchanaburi,female,0-4,26021,0,0,child_0_14
Thailand,2000,Kanchanaburi,female,5-9,28251,5,1,child_0_14
Thailand,2000,Kanchanaburi,female,10-14,28462,10,2,child_0_14
Thailand,2000,Kanchanaburi,female,15-19,30697,15,3,working_age_15_64
Thailand,2000,Kanchanaburi,female,20-24,32822,20,4,working_age_15_64
Thailand,2000,Kanchanaburi,female,25-29,33929,25,5,working_age_15_64
Thailand,2000,Kanchanaburi,female,30-34,33248,30,6,working_age_15_64
Thailand,2000,Kanchanaburi,female,35-39,31272,35,7,working_age_15_64
Thailand,2000,Kanchanaburi,female,40-44,26892,40,8,working_age_15_64
Thailand,2000,Kanchanaburi,female,45-49,20095,45,9,working_age_15_64
Thailand,2000,Kanchanaburi,female,50-54,14487,50,10,working_age_15_64
Thailand,2000,Kanchanaburi,female,55-59,10955,55,11,working_age_15_64
Thailand,2000,Kanchanaburi,female,60-64,10018,60,12,working_age_15_64
Thailand,2000,Kanchanaburi,female,65-69,7622,65,13,older_adult_65_plus
Thailand,2000,Kanchanaburi,female,70-74,5523,70,14,older_adult_65_plus
Thailand,2000,Kanchanaburi,female,75-79,3310,75,15,older_adult_65_plus
Thailand,2000,Kanchanaburi,female,80-84,1966,80,16,older_adult_65_plus
Thailand,2000,Kanchanaburi,female,85+,2165,85,17,older_adult_65_plus
Thailand,2000,Suphan Buri,male,0-4,28667,0,0,child_0_14
Thailand,2000,Suphan Buri,male,5-9,31407,5,1,child_0_14
Thailand,2000,Suphan Buri,male,10-14,31974,10,2,child_0_14
Thailand,2000,Suphan Buri,male,15-19,35229,15,3,working_age_15_64
Thailand,2000,Suphan Buri,male,20-24,34858,20,4,working_age_15_64
Thailand,2000,Suphan Buri,male,25-29,35409,25,5,working_age_15_64
Thailand,2000,Suphan Buri,male,30-34,35674,30,6,working_age_15_64
Thailand,2000,Suphan Buri,male,35-39,36210,35,7,working_age_15_64
Thailand,2000,Suphan Buri,male,40-44,30397,40,8,working_age_15_64
Thailand,2000,Suphan Buri,male,45-49,24061,45,9,working_age_15_64
Thailand,2000,Suphan Buri,male,50-54,18476,50,10,working_age_15_64
Thailand,2000,Suphan Buri,male,55-59,14346,55,11,working_age_15_64
Thailand,2000,Suphan Buri,male,60-64,14394,60,12,working_age_15_64
Thailand,2000,Suphan Buri,male,65-69,10349,65,13,older_adult_65_plus
Thailand,2000,Suphan Buri,male,70-74,7317,70,14,older_adult_65_plus
Thailand,2000,Suphan Buri,male,75-79,4295,75,15,older_adult_65_plus
Thailand,2000,Suphan Buri,male,80-84,2373,80,16,older_adult_65_plus
Thailand,2000,Suphan Buri,male,85+,1912,85,17,older_adult_65_plus
Thailand,2000,Suphan Buri,female,0-4,27089,0,0,child_0_14
Thailand,2000,Suphan Buri,female,5-9,29433,5,1,child_0_14
Thailand,2000,Suphan Buri,female,10-14,29883,10,2,child_0_14
Thailand,2000,Suphan Buri,female,15-19,33835,15,3,working_age_15_64
Thailand,2000,Suphan Buri,female,20-24,36224,20,4,working_age_15_64
Thailand,2000,Suphan Buri,female,25-29,35661,25,5,working_age_15_64
Thailand,2000,Suphan Buri,female,30-34,37382,30,6,working_age_15_64
Thailand,2000,Suphan Buri,female,35-39,38823,35,7,working_age_15_64
Thailand,2000,Suphan Buri,female,40-44,33448,40,8,working_age_15_64
Thailand,2000,Suphan Buri,female,45-49,27020,45,9,working_age_15_64
Thailand,2000,Suphan Buri,female,50-54,20940,50,10,working_age_15_64
Thailand,2000,Suphan Buri,female,55-59,16308,55,11,working_age_15_64
Thailand,2000,Suphan Buri,female,60-64,16620,60,12,working_age_15_64
Thailand,2000,Suphan Buri,female,65-69,12605,65,13,older_adult_65_plus
Thailand,2000,Suphan Buri,female,70-74,9894,70,14,older_adult_65_plus
Thailand,2000,Suphan Buri,female,75-79,6072,75,15,older_adult_65_plus
Thailand,2000,Suphan Buri,female,80-84,3759,80,16,older_adult_65_plus
Thailand,2000,Suphan Buri,female,85+,3380,85,17,older_adult_65_plus
Thailand,2000,Nakhon Pathom,male,0-4,27557,0,0,child_0_14
Thailand,2000,Nakhon Pathom,male,5-9,30949,5,1,child_0_14
Thailand,2000,Nakhon Pathom,male,10-14,28844,10,2,child_0_14
Thailand,2000,Nakhon Pathom,male,15-19,32762,15,3,working_age_15_64
Thailand,2000,Nakhon Pathom,male,20-24,35343,20,4,working_age_15_64
Thailand,2000,Nakhon Pathom,male,25-29,33067,25,5,working_age_15_64
Thailand,2000,Nakhon Pathom,male,30-34,33056,30,6,working_age_15_64
Thailand,2000,Nakhon Pathom,male,35-39,32847,35,7,working_age_15_64
Thailand,2000,Nakhon Pathom,male,40-44,27799,40,8,working_age_15_64
Thailand,2000,Nakhon Pathom,male,45-49,21739,45,9,working_age_15_64
Thailand,2000,Nakhon Pathom,male,50-54,15676,50,10,working_age_15_64
Thailand,2000,Nakhon Pathom,male,55-59,11732,55,11,working_age_15_64
Thailand,2000,Nakhon Pathom,male,60-64,10843,60,12,working_age_15_64
Thailand,2000,Nakhon Pathom,male,65-69,8008,65,13,older_adult_65_plus
Thailand,2000,Nakhon Pathom,male,70-74,5358,70,14,older_adult_65_plus
Thailand,2000,Nakhon Pathom,male,75-79,3119,75,15,older_adult_65_plus
Thailand,2000,Nakhon Pathom,male,80-84,1698,80,16,older_adult_65_plus
Thailand,2000,Nakhon Pathom,male,85+,1354,85,17,older_adult_65_plus
Thailand,2000,Nakhon Pathom,female,0-4,26105,0,0,child_0_14
Thailand,2000,Nakhon Pathom,female,5-9,28481,5,1,child_0_14
Thailand,2000,Nakhon Pathom,female,10-14,27146,10,2,child_0_14
Thailand,2000,Nakhon Pathom,female,15-19,31784,15,3,working_age_15_64
Thailand,2000,Nakhon Pathom,female,20-24,34179,20,4,working_age_15_64
Thailand,2000,Nakhon Pathom,female,25-29,34039,25,5,working_age_15_64
Thailand,2000,Nakhon Pathom,female,30-34,35946,30,6,working_age_15_64
Thailand,2000,Nakhon Pathom,female,35-39,36180,35,7,working_age_15_64
Thailand,2000,Nakhon Pathom,female,40-44,31552,40,8,working_age_15_64
Thailand,2000,Nakhon Pathom,female,45-49,24755,45,9,working_age_15_64
Thailand,2000,Nakhon Pathom,female,50-54,18358,50,10,working_age_15_64
Thailand,2000,Nakhon Pathom,female,55-59,13596,55,11,working_age_15_64
Thailand,2000,Nakhon Pathom,female,60-64,12853,60,12,working_age_15_64
Thailand,2000,Nakhon Pathom,female,65-69,9909,65,13,older_adult_65_plus
Thailand,2000,Nakhon Pathom,female,70-74,7641,70,14,older_adult_65_plus
Thailand,2000,Nakhon Pathom,female,75-79,4932,75,15,older_adult_65_plus
Thailand,2000,Nakhon Pathom,female,80-84,3016,80,16,older_adult_65_plus
Thailand,2000,Nakhon Pathom,female,85+,2791,85,17,older_adult_65_plus
Thailand,2000,Samut Sakhon,male,0-4,16042,0,0,child_0_14
Thailand,2000,Samut Sakhon,male,5-9,17848,5,1,child_0_14
Thailand,2000,Samut Sakhon,male,10-14,16433,10,2,child_0_14
Thailand,2000,Samut Sakhon,male,15-19,17168,15,3,working_age_15_64
Thailand,2000,Samut Sakhon,male,20-24,18621,20,4,working_age_15_64
Thailand,2000,Samut Sakhon,male,25-29,17841,25,5,working_age_15_64
Thailand,2000,Samut Sakhon,male,30-34,18760,30,6,working_age_15_64
Thailand,2000,Samut Sakhon,male,35-39,19032,35,7,working_age_15_64
Thailand,2000,Samut Sakhon,male,40-44,15767,40,8,working_age_15_64
Thailand,2000,Samut Sakhon,male,45-49,12020,45,9,working_age_15_64
Thailand,2000,Samut Sakhon,male,50-54,8807,50,10,working_age_15_64
Thailand,2000,Samut Sakhon,male,55-59,6477,55,11,working_age_15_64
Thailand,2000,Samut Sakhon,male,60-64,5558,60,12,working_age_15_64
Thailand,2000,Samut Sakhon,male,65-69,4140,65,13,older_adult_65_plus
Thailand,2000,Samut Sakhon,male,70-74,2803,70,14,older_adult_65_plus
Thailand,2000,Samut Sakhon,male,75-79,1568,75,15,older_adult_65_plus
Thailand,2000,Samut Sakhon,male,80-84,880,80,16,older_adult_65_plus
Thailand,2000,Samut Sakhon,male,85+,862,85,17,older_adult_65_plus
Thailand,2000,Samut Sakhon,female,0-4,14881,0,0,child_0_14
Thailand,2000,Samut Sakhon,female,5-9,17114,5,1,child_0_14
Thailand,2000,Samut Sakhon,female,10-14,15751,10,2,child_0_14
Thailand,2000,Samut Sakhon,female,15-19,16464,15,3,working_age_15_64
Thailand,2000,Samut Sakhon,female,20-24,17912,20,4,working_age_15_64
Thailand,2000,Samut Sakhon,female,25-29,18608,25,5,working_age_15_64
Thailand,2000,Samut Sakhon,female,30-34,20526,30,6,working_age_15_64
Thailand,2000,Samut Sakhon,female,35-39,20276,35,7,working_age_15_64
Thailand,2000,Samut Sakhon,female,40-44,16944,40,8,working_age_15_64
Thailand,2000,Samut Sakhon,female,45-49,13442,45,9,working_age_15_64
Thailand,2000,Samut Sakhon,female,50-54,9780,50,10,working_age_15_64
Thailand,2000,Samut Sakhon,female,55-59,7163,55,11,working_age_15_64
Thailand,2000,Samut Sakhon,female,60-64,6310,60,12,working_age_15_64
Thailand,2000,Samut Sakhon,female,65-69,4844,65,13,older_adult_65_plus
Thailand,2000,Samut Sakhon,female,70-74,3731,70,14,older_adult_65_plus
Thailand,2000,Samut Sakhon,female,75-79,2341,75,15,older_adult_65_plus
Thailand,2000,Samut Sakhon,female,80-84,1422,80,16,older_adult_65_plus
Thailand,2000,Samut Sakhon,female,85+,1572,85,17,older_adult_65_plus
Thailand,2000,Samut Songkhram,male,0-4,6275,0,0,child_0_14
Thailand,2000,Samut Songkhram,male,5-9,6779,5,1,child_0_14
Thailand,2000,Samut Songkhram,male,10-14,6722,10,2,child_0_14
Thailand,2000,Samut Songkhram,male,15-19,7805,15,3,working_age_15_64
Thailand,2000,Samut Songkhram,male,20-24,8343,20,4,working_age_15_64
Thailand,2000,Samut Songkhram,male,25-29,8626,25,5,working_age_15_64
Thailand,2000,Samut Songkhram,male,30-34,8628,30,6,working_age_15_64
Thailand,2000,Samut Songkhram,male,35-39,8475,35,7,working_age_15_64
Thailand,2000,Samut Songkhram,male,40-44,7095,40,8,working_age_15_64
Thailand,2000,Samut Songkhram,male,45-49,5652,45,9,working_age_15_64
Thailand,2000,Samut Songkhram,male,50-54,4118,50,10,working_age_15_64
Thailand,2000,Samut Songkhram,male,55-59,3199,55,11,working_age_15_64
Thailand,2000,Samut Songkhram,male,60-64,2910,60,12,working_age_15_64
Thailand,2000,Samut Songkhram,male,65-69,2421,65,13,older_adult_65_plus
Thailand,2000,Samut Songkhram,male,70-74,1644,70,14,older_adult_65_plus
Thailand,2000,Samut Songkhram,male,75-79,1018,75,15,older_adult_65_plus
Thailand,2000,Samut Songkhram,male,80-84,558,80,16,older_adult_65_plus
Thailand,2000,Samut Songkhram,male,85+,391,85,17,older_adult_65_plus
Thailand,2000,Samut Songkhram,female,0-4,6024,0,0,child_0_14
Thailand,2000,Samut Songkhram,female,5-9,6371,5,1,child_0_14
Thailand,2000,Samut Songkhram,female,10-14,6356,10,2,child_0_14
Thailand,2000,Samut Songkhram,female,15-19,7261,15,3,working_age_15_64
Thailand,2000,Samut Songkhram,female,20-24,8143,20,4,working_age_15_64
Thailand,2000,Samut Songkhram,female,25-29,8584,25,5,working_age_15_64
Thailand,2000,Samut Songkhram,female,30-34,8822,30,6,working_age_15_64
Thailand,2000,Samut Songkhram,female,35-39,8802,35,7,working_age_15_64
Thailand,2000,Samut Songkhram,female,40-44,7761,40,8,working_age_15_64
Thailand,2000,Samut Songkhram,female,45-49,6286,45,9,working_age_15_64
Thailand,2000,Samut Songkhram,female,50-54,4874,50,10,working_age_15_64
Thailand,2000,Samut Songkhram,female,55-59,3746,55,11,working_age_15_64
Thailand,2000,Samut Songkhram,female,60-64,3568,60,12,working_age_15_64
Thailand,2000,Samut Songkhram,female,65-69,3049,65,13,older_adult_65_plus
Thailand,2000,Samut Songkhram,female,70-74,2457,70,14,older_adult_65_plus
Thailand,2000,Samut Songkhram,female,75-79,1666,75,15,older_adult_65_plus
Thailand,2000,Samut Songkhram,female,80-84,983,80,16,older_adult_65_plus
Thailand,2000,Samut Songkhram,female,85+,917,85,17,older_adult_65_plus
Thailand,2000,Phetchaburi,male,0-4,15261,0,0,child_0_14
Thailand,2000,Phetchaburi,male,5-9,16784,5,1,child_0_14
Thailand,2000,Phetchaburi,male,10-14,16685,10,2,child_0_14
Thailand,2000,Phetchaburi,male,15-19,18227,15,3,working_age_15_64
Thailand,2000,Phetchaburi,male,20-24,19421,20,4,working_age_15_64
Thailand,2000,Phetchaburi,male,25-29,19943,25,5,working_age_15_64
Thailand,2000,Phetchaburi,male,30-34,20072,30,6,working_age_15_64
Thailand,2000,Phetchaburi,male,35-39,18530,35,7,working_age_15_64
Thailand,2000,Phetchaburi,male,40-44,15686,40,8,working_age_15_64
Thailand,2000,Phetchaburi,male,45-49,11846,45,9,working_age_15_64
Thailand,2000,Phetchaburi,male,50-54,9190,50,10,working_age_15_64
Thailand,2000,Phetchaburi,male,55-59,7061,55,11,working_age_15_64
Thailand,2000,Phetchaburi,male,60-64,6566,60,12,working_age_15_64
Thailand,2000,Phetchaburi,male,65-69,5392,65,13,older_adult_65_plus
Thailand,2000,Phetchaburi,male,70-74,3734,70,14,older_adult_65_plus
Thailand,2000,Phetchaburi,male,75-79,2267,75,15,older_adult_65_plus
Thailand,2000,Phetchaburi,male,80-84,1120,80,16,older_adult_65_plus
Thailand,2000,Phetchaburi,male,85+,1024,85,17,older_adult_65_plus
Thailand,2000,Phetchaburi,female,0-4,14600,0,0,child_0_14
Thailand,2000,Phetchaburi,female,5-9,15744,5,1,child_0_14
Thailand,2000,Phetchaburi,female,10-14,15838,10,2,child_0_14
Thailand,2000,Phetchaburi,female,15-19,17800,15,3,working_age_15_64
Thailand,2000,Phetchaburi,female,20-24,19187,20,4,working_age_15_64
Thailand,2000,Phetchaburi,female,25-29,20335,25,5,working_age_15_64
Thailand,2000,Phetchaburi,female,30-34,21322,30,6,working_age_15_64
Thailand,2000,Phetchaburi,female,35-39,20388,35,7,working_age_15_64
Thailand,2000,Phetchaburi,female,40-44,17645,40,8,working_age_15_64
Thailand,2000,Phetchaburi,female,45-49,13604,45,9,working_age_15_64
Thailand,2000,Phetchaburi,female,50-54,10365,50,10,working_age_15_64
Thailand,2000,Phetchaburi,female,55-59,7957,55,11,working_age_15_64
Thailand,2000,Phetchaburi,female,60-64,7709,60,12,working_age_15_64
Thailand,2000,Phetchaburi,female,65-69,6390,65,13,older_adult_65_plus
Thailand,2000,Phetchaburi,female,70-74,4783,70,14,older_adult_65_plus
Thailand,2000,Phetchaburi,female,75-79,3120,75,15,older_adult_65_plus
Thailand,2000,Phetchaburi,female,80-84,1805,80,16,older_adult_65_plus
