year,province_name_en,sex,age_group,population
1993,Jeonbuk State,male,30-34,79487
1993,Jeonbuk State,male,35-39,70781
1993,Jeonbuk State,male,40-44,55863
1993,Jeonbuk State,male,45-49,49925
1993,Jeonbuk State,male,50-54,52076
1993,Jeonbuk State,male,55-59,47196
1993,Jeonbuk State,male,60-64,34375
1993,Jeonbuk State,male,65-69,26001
1993,Jeonbuk State,male,70-74,18524
1993,Jeonbuk State,male,75-79,9736
1993,Jeonbuk State,male,80-84,4369
1993,Jeonbuk State,male,85+,1777
1993,Jeonbuk State,female,0-4,59298
1993,Jeonbuk State,female,5-9,65386
1993,Jeonbuk State,female,10-14,95335
1993,Jeonbuk State,female,15-19,108368
1993,Jeonbuk State,female,20-24,103119
1993,Jeonbuk State,female,25-29,73720
1993,Jeonbuk State,female,30-34,76678
1993,Jeonbuk State,female,35-39,67791
1993,Jeonbuk State,female,40-44,54755
1993,Jeonbuk State,female,45-49,49984
1993,Jeonbuk State,female,50-54,59440
1993,Jeonbuk State,female,55-59,55996
1993,Jeonbuk State,female,60-64,45466
1993,Jeonbuk State,female,65-69,33799
1993,Jeonbuk State,female,70-74,28347
1993,Jeonbuk State,female,75-79,18175
1993,Jeonbuk State,female,80-84,11361
1993,Jeonbuk State,female,85+,7776
1994,Seoul,male,0-4,416781
1994,Seoul,male,5-9,355892
1994,Seoul,male,10-14,469800
1994,Seoul,male,15-19,476973
1994,Seoul,male,20-24,570184
1994,Seoul,male,25-29,615329
1994,Seoul,male,30-34,570492
1994,Seoul,male,35-39,495389
1994,Seoul,male,40-44,369294
1994,Seoul,male,45-49,319486
1994,Seoul,male,50-54,280252
1994,Seoul,male,55-59,199556
1994,Seoul,male,60-64,112603
1994,Seoul,male,65-69,67382
1994,Seoul,male,70-74,47177
1994,Seoul,male,75-79,24780
1994,Seoul,male,80-84,12161
1994,Seoul,male,85+,5296
1994,Seoul,female,0-4,372444
1994,Seoul,female,5-9,322873
1994,Seoul,female,10-14,427819
1994,Seoul,female,15-19,440438
1994,Seoul,female,20-24,582452
1994,Seoul,female,25-29,575438
1994,Seoul,female,30-34,525418
1994,Seoul,female,35-39,507255
1994,Seoul,female,40-44,379509
1994,Seoul,female,45-49,320831
1994,Seoul,female,50-54,264152
1994,Seoul,female,55-59,198144
1994,Seoul,female,60-64,137688
1994,Seoul,female,65-69,106543
1994,Seoul,female,70-74,81377
1994,Seoul,female,75-79,55170
1994,Seoul,female,80-84,33301
1994,Seoul,female,85+,19775
1994,Busan,male,0-4,141042
1994,Busan,male,5-9,133194
1994,Busan,male,10-14,184666
1994,Busan,male,15-19,183842
1994,Busan,male,20-24,202003
1994,Busan,male,25-29,183197
1994,Busan,male,30-34,183315
1994,Busan,male,35-39,182163
1994,Busan,male,40-44,141803
1994,Busan,male,45-49,112809
1994,Busan,male,50-54,99598
1994,Busan,male,55-59,72898
1994,Busan,male,60-64,44166
1994,Busan,male,65-69,26732
1994,Busan,male,70-74,16458
1994,Busan,male,75-79,7528
1994,Busan,male,80-84,3379
1994,Busan,male,85+,1314
1994,Busan,female,0-4,119870
1994,Busan,female,5-9,120121
1994,Busan,female,10-14,171479
1994,Busan,female,15-19,172335
1994,Busan,female,20-24,198917
1994,Busan,female,25-29,180111
1994,Busan,female,30-34,182978
1994,Busan,female,35-39,185833
1994,Busan,female,40-44,137744
1994,Busan,female,45-49,109559
1994,Busan,female,50-54,97855
1994,Busan,female,55-59,76740
1994,Busan,female,60-64,56149
1994,Busan,female,65-69,44435
1994,Busan,female,70-74,30610
1994,Busan,female,75-79,17811
1994,Busan,female,80-84,10869
1994,Busan,female,85+,6289
1994,Daegu,male,0-4,97251
1994,Daegu,male,5-9,90483
1994,Daegu,male,10-14,114597
1994,Daegu,male,15-19,110717
1994,Daegu,male,20-24,123127
1994,Daegu,male,25-29,120733
1994,Daegu,male,30-34,116386
1994,Daegu,male,35-39,105913
1994,Daegu,male,40-44,79938
1994,Daegu,male,45-49,60483
1994,Daegu,male,50-54,54214
1994,Daegu,male,55-59,41968
1994,Daegu,male,60-64,26219
1994,Daegu,male,65-69,15724
1994,Daegu,male,70-74,9817
1994,Daegu,male,75-79,5361
1994,Daegu,male,80-84,2457
1994,Daegu,male,85+,984
1994,Daegu,female,0-4,77728
1994,Daegu,female,5-9,72022
1994,Daegu,female,10-14,102546
1994,Daegu,female,15-19,101844
1994,Daegu,female,20-24,122257
1994,Daegu,female,25-29,117840
1994,Daegu,female,30-34,114953
1994,Daegu,female,35-39,108366
