year,province_code,province_name_th,province_name_en,sex,age_group,population,population_type,reference_date
2010,62,กำแพงเพชร,Kamphaeng Phet,female,75-79,6311,registered,2010-12-31
2010,62,กำแพงเพชร,Kamphaeng Phet,female,80-84,3618,registered,2010-12-31
2010,62,กำแพงเพชร,Kamphaeng Phet,female,85+,2342,registered,2010-12-31
2010,62,กำแพงเพชร,Kamphaeng Phet,female,not_age_classified,7571,registered,2010-12-31
2010,63,ตาก,Tak,male,0-4,21060,registered,2010-12-31
2010,63,ตาก,Tak,male,5-9,21488,registered,2010-12-31
2010,63,ตาก,Tak,male,10-14,21948,registered,2010-12-31
2010,63,ตาก,Tak,male,15-19,21493,registered,2010-12-31
2010,63,ตาก,Tak,male,20-24,19298,registered,2010-12-31
2010,63,ตาก,Tak,male,25-29,19270,registered,2010-12-31
2010,63,ตาก,Tak,male,30-34,19131,registered,2010-12-31
2010,63,ตาก,Tak,male,35-39,18522,registered,2010-12-31
2010,63,ตาก,Tak,male,40-44,18109,registered,2010-12-31
2010,63,ตาก,Tak,male,45-49,16902,registered,2010-12-31
2010,63,ตาก,Tak,male,50-54,14390,registered,2010-12-31
2010,63,ตาก,Tak,male,55-59,10944,registered,2010-12-31
2010,63,ตาก,Tak,male,60-64,8111,registered,2010-12-31
2010,63,ตาก,Tak,male,65-69,5549,registered,2010-12-31
2010,63,ตาก,Tak,male,70-74,4124,registered,2010-12-31
2010,63,ตาก,Tak,male,75-79,2969,registered,2010-12-31
2010,63,ตาก,Tak,male,80-84,1557,registered,2010-12-31
2010,63,ตาก,Tak,male,85+,975,registered,2010-12-31
2010,63,ตาก,Tak,male,not_age_classified,20724,registered,2010-12-31
2010,63,ตาก,Tak,female,0-4,19773,registered,2010-12-31
2010,63,ตาก,Tak,female,5-9,20843,registered,2010-12-31
2010,63,ตาก,Tak,female,10-14,20705,registered,2010-12-31
2010,63,ตาก,Tak,female,15-19,20025,registered,2010-12-31
2010,63,ตาก,Tak,female,20-24,18302,registered,2010-12-31
2010,63,ตาก,Tak,female,25-29,18404,registered,2010-12-31
2010,63,ตาก,Tak,female,30-34,18368,registered,2010-12-31
2010,63,ตาก,Tak,female,35-39,18189,registered,2010-12-31
2010,63,ตาก,Tak,female,40-44,18278,registered,2010-12-31
2010,63,ตาก,Tak,female,45-49,17249,registered,2010-12-31
2010,63,ตาก,Tak,female,50-54,14760,registered,2010-12-31
2010,63,ตาก,Tak,female,55-59,11538,registered,2010-12-31
2010,63,ตาก,Tak,female,60-64,8461,registered,2010-12-31
2010,63,ตาก,Tak,female,65-69,6121,registered,2010-12-31
2010,63,ตาก,Tak,female,70-74,4971,registered,2010-12-31
2010,63,ตาก,Tak,female,75-79,3642,registered,2010-12-31
2010,63,ตาก,Tak,female,80-84,2117,registered,2010-12-31
2010,63,ตาก,Tak,female,85+,1328,registered,2010-12-31
2010,63,ตาก,Tak,female,not_age_classified,16046,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,0-4,16845,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,5-9,17297,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,10-14,20141,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,15-19,21455,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,20-24,18896,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,25-29,21634,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,30-34,24251,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,35-39,25169,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,40-44,25355,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,45-49,25456,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,50-54,21773,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,55-59,16671,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,60-64,11871,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,65-69,8038,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,70-74,6815,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,75-79,4557,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,80-84,2170,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,85+,1156,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,male,not_age_classified,4379,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,0-4,15567,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,5-9,15778,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,10-14,18639,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,15-19,19528,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,20-24,18836,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,25-29,21101,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,30-34,23964,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,35-39,25582,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,40-44,26902,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,45-49,27856,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,50-54,23895,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,55-59,19288,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,60-64,14346,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,65-69,10044,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,70-74,9326,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,75-79,6811,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,80-84,3979,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,85+,2298,registered,2010-12-31
2010,64,สุโขทัย,Sukhothai,female,not_age_classified,4109,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,0-4,23813,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,5-9,24646,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,10-14,28377,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,15-19,31397,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,20-24,33080,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,25-29,32587,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,30-34,33879,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,35-39,33880,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,40-44,34878,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,45-49,34510,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,50-54,29165,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,55-59,22420,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,60-64,15955,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,65-69,10746,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,70-74,9291,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,75-79,5772,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,80-84,3280,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,85+,1822,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,male,not_age_classified,7795,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,0-4,22646,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,5-9,23235,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,10-14,26830,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,15-19,32199,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,20-24,31420,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,25-29,31580,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,30-34,33342,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,35-39,34857,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,40-44,37217,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,45-49,37187,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,50-54,31237,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,55-59,25071,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,60-64,18074,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,65-69,12976,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,70-74,11489,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,75-79,8145,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,80-84,5061,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,85+,3061,registered,2010-12-31
2010,65,พิษณุโลก,Phitsanulok,female,not_age_classified,6772,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,0-4,16133,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,5-9,16425,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,10-14,19176,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,15-19,20148,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,20-24,17718,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,25-29,20746,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,30-34,22440,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,35-39,22278,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,40-44,22034,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,45-49,22134,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,50-54,19034,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,55-59,15547,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,60-64,11120,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,65-69,7512,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,70-74,6645,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,75-79,4364,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,80-84,2434,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,85+,1264,registered,2010-12-31
2010,66,พิจิตร,Phichit,male,not_age_classified,3800,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,0-4,15189,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,5-9,15331,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,10-14,18002,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,15-19,18093,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,20-24,17780,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,25-29,20015,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,30-34,21799,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,35-39,21959,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,40-44,23398,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,45-49,24116,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,50-54,21297,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,55-59,17829,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,60-64,13037,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,65-69,9469,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,70-74,8602,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,75-79,6211,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,80-84,3926,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,85+,2285,registered,2010-12-31
2010,66,พิจิตร,Phichit,female,not_age_classified,3400,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,0-4,30110,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,5-9,30706,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,10-14,35064,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,15-19,37018,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,20-24,35276,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,25-29,40188,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,30-34,42742,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,35-39,42169,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,40-44,40610,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,45-49,38319,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,50-54,32878,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,55-59,25403,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,60-64,18216,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,65-69,12700,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,70-74,10244,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,75-79,6585,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,80-84,3984,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,85+,2547,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,male,not_age_classified,10890,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,0-4,28104,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,5-9,29223,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,10-14,33350,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,15-19,34350,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,20-24,33274,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,25-29,38696,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,30-34,40892,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,35-39,41688,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,40-44,41831,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,45-49,40322,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,50-54,35289,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,55-59,27503,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,60-64,20327,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,65-69,14444,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,70-74,12599,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,75-79,9061,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,80-84,5590,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,85+,3822,registered,2010-12-31
2010,67,เพชรบูรณ์,Phetchabun,female,not_age_classified,10017,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,0-4,25294,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,5-9,25504,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,10-14,28829,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,15-19,31264,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,20-24,31108,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,25-29,32378,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,30-34,33967,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,35-39,33116,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,40-44,31952,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,45-49,30866,registered,2010-12-31
2010,70,ราชบุรี,Ratchaburi,male,50-54,26383,registered,2010-12-31
